experiment_name,mutation_type,crossover_type,survivor_method,selection_method,seed,accuracy,fitness,num_features,runtime_seconds
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,60,0.7181916648951785,0.7118010698342321,242,204.0444819927216
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,61,0.6619350617729907,0.6654558413099774,212,121.42315411567688
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,62,0.6732921655470329,0.6686772347066153,261,197.08236289024356
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,63,0.6774180014097316,0.6791047726973298,214,122.13371872901917
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,64,0.6910934903537809,0.6878412841755457,239,193.35881972312927
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,65,0.6846424763965853,0.6847496573283554,220,194.11679482460025
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,66,0.688516574469366,0.6863792027367152,233,192.44305396080017
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,67,0.7218019044696378,0.7189074283083883,215,154.71311736106873
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,68,0.6993526209766574,0.6942745017361345,246,203.45735597610476
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,69,0.6717409812605857,0.6727097402773843,223,200.86738777160645
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,70,0.6779342636709603,0.6774265515895785,229,197.82902693748477
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,71,0.7055472353330106,0.701563940371138,234,181.94441533088684
EXP-A_mutation_swap,swap,two_point,elitist,tournament,42,0.6735465672289077,0.6759061962203027,212,178.94863843917847
EXP-A_mutation_swap,swap,two_point,elitist,tournament,43,0.6415489626005553,0.6501083520547855,191,162.57691168785095
EXP-A_mutation_swap,swap,two_point,elitist,tournament,44,0.6449032021579656,0.6496985962278833,215,165.6839029788971
EXP-A_mutation_swap,swap,two_point,elitist,tournament,45,0.6810303720977563,0.6817844777451235,218,197.18031096458435
EXP-A_mutation_swap,swap,two_point,elitist,tournament,46,0.6766420096827145,0.6794063801430145,207,160.92973136901855
EXP-A_mutation_swap,swap,two_point,elitist,tournament,47,0.6849026054461673,0.6869837734729791,206,180.4390134811401
EXP-A_mutation_swap,swap,two_point,elitist,tournament,48,0.6774174686313403,0.681390007482492,198,166.73773884773254
EXP-A_mutation_swap,swap,two_point,elitist,tournament,49,0.695224787194991,0.6922737370469205,234,161.39144945144653
EXP-A_mutation_swap,swap,two_point,elitist,tournament,50,0.6903226932160795,0.691718995323043,207,167.31366539001465
EXP-A_mutation_swap,swap,two_point,elitist,tournament,51,0.7052868398942329,0.7041867273333811,214,170.607905626297
EXP-A_mutation_swap,swap,two_point,elitist,tournament,52,0.6825794252706381,0.6844643398864314,209,195.37706112861636
EXP-A_mutation_swap,swap,two_point,elitist,tournament,53,0.669416469139078,0.6714748222251702,217,181.6755383014679
EXP-A_mutation_swap,swap,two_point,elitist,tournament,54,0.6970303731633132,0.696470192989839,216,203.04748010635376
EXP-A_mutation_swap,swap,two_point,elitist,tournament,55,0.6856768656434125,0.6875377505076427,207,184.28171300888064
EXP-A_mutation_swap,swap,two_point,elitist,tournament,56,0.6508356895457692,0.6570378348769066,201,144.3960440158844
EXP-A_mutation_swap,swap,two_point,elitist,tournament,57,0.6547097876185499,0.6626673802852664,186,166.73276019096377
EXP-A_mutation_swap,swap,two_point,elitist,tournament,58,0.669419799004024,0.6726206762464788,209,107.3460087776184
EXP-A_mutation_swap,swap,two_point,elitist,tournament,59,0.6805113127499729,0.6826030386178328,209,174.34350681304932
EXP-A_mutation_swap,swap,two_point,elitist,tournament,60,0.6913540189871563,0.690504331374155,222,103.40878701210022
EXP-A_mutation_swap,swap,two_point,elitist,tournament,61,0.6619350617729907,0.6654558413099774,212,121.7166485786438
EXP-A_mutation_swap,swap,two_point,elitist,tournament,62,0.6642565104187479,0.6672594308054445,214,171.66127252578735
EXP-A_mutation_swap,swap,two_point,elitist,tournament,63,0.6750944216504089,0.6807278366282252,188,185.5579628944397
EXP-A_mutation_swap,swap,two_point,elitist,tournament,64,0.697031305525498,0.6978996035443767,206,175.9135386943817
EXP-A_mutation_swap,swap,two_point,elitist,tournament,65,0.6663208934906735,0.6672602327130348,227,211.24601483345032
EXP-A_mutation_swap,swap,two_point,elitist,tournament,66,0.7181929968411569,0.7146594114427555,222,174.45316171646118
EXP-A_mutation_swap,swap,two_point,elitist,tournament,67,0.6934203999780495,0.6946497885516731,206,139.11691522598267
EXP-A_mutation_swap,swap,two_point,elitist,tournament,68,0.6611606683811475,0.6644731729716041,214,148.5058627128601
EXP-A_mutation_swap,swap,two_point,elitist,tournament,69,0.6614193322901533,0.6678488276325665,192,149.75298619270325
EXP-A_mutation_swap,swap,two_point,elitist,tournament,70,0.669160602316627,0.6733873992278214,202,177.35244464874268
EXP-A_mutation_swap,swap,two_point,elitist,tournament,71,0.6707091227111175,0.6743524961542915,205,175.1636357307434
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,42,0.6874821852225388,0.6830196809859992,250,186.99797439575195
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,43,0.6590937546118629,0.6627558077221052,213,134.2380714416504
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,44,0.6603836110973477,0.6624881071304701,223,132.09783124923706
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,45,0.6696763317994643,0.6701372700480893,228,103.83810329437256
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,46,0.7052880386456134,0.7019020919239093,230,192.9930639266968
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,47,0.6802551795383263,0.6815153758702079,215,141.03704953193665
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,48,0.7101910649867098,0.7064576727737532,229,195.315007686615
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,49,0.7171594067619168,0.7120148946571536,234,189.41635870933533
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,50,0.6820638289823986,0.6822860175127301,221,185.14818811416623
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,51,0.6913530866249714,0.6877892065339029,241,200.7615122795105
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,52,0.6761269461728663,0.6765142515555796,224,154.1494927406311
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,53,0.6689020716022192,0.6681547215848544,237,188.83991265296936
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,54,0.7006431434351312,0.7015788290916181,203,176.88193726539612
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,55,0.7140638311135121,0.7075145908593038,246,206.92656445503235
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,56,0.6541935253573212,0.6593456013930177,206,150.45749306678772
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,57,0.6807694438805874,0.6776924994925286,245,183.99121689796448
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,58,0.6833558165814487,0.6825916634947324,227,170.69160270690918
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,59,0.6815470339427785,0.6813923305485006,224,201.35964846611023
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,60,0.7181916648951785,0.7118010698342321,242,204.0444819927216
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,61,0.6619350617729907,0.6654558413099774,212,121.42315411567688
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,62,0.6732921655470329,0.6686772347066153,261,197.08236289024356
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,63,0.6774180014097316,0.6791047726973298,214,122.13371872901917
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,64,0.6910934903537809,0.6878412841755457,239,193.35881972312927
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,65,0.6846424763965853,0.6847496573283554,220,194.11679482460025
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,66,0.688516574469366,0.6863792027367152,233,192.44305396080017
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,67,0.7218019044696378,0.7189074283083883,215,154.71311736106873
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,68,0.6993526209766574,0.6942745017361345,246,203.45735597610476
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,69,0.6717409812605857,0.6727097402773843,223,200.86738777160645
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,70,0.6779342636709603,0.6774265515895785,229,197.82902693748477
EXP-A_mutation_bitflip,bitflip,two_point,elitist,tournament,71,0.7055472353330106,0.701563940371138,234,181.94441533088684
EXP-A_mutation_swap,swap,two_point,elitist,tournament,42,0.6735465672289077,0.6759061962203027,212,178.94863843917847
EXP-A_mutation_swap,swap,two_point,elitist,tournament,43,0.6415489626005553,0.6501083520547855,191,162.57691168785095
EXP-A_mutation_swap,swap,two_point,elitist,tournament,44,0.6449032021579656,0.6496985962278833,215,165.6839029788971
EXP-A_mutation_swap,swap,two_point,elitist,tournament,45,0.6810303720977563,0.6817844777451235,218,197.18031096458435
EXP-A_mutation_swap,swap,two_point,elitist,tournament,46,0.6766420096827145,0.6794063801430145,207,160.92973136901855
EXP-A_mutation_swap,swap,two_point,elitist,tournament,47,0.6849026054461673,0.6869837734729791,206,180.4390134811401
EXP-A_mutation_swap,swap,two_point,elitist,tournament,48,0.6774174686313403,0.681390007482492,198,166.73773884773254
EXP-A_mutation_swap,swap,two_point,elitist,tournament,49,0.695224787194991,0.6922737370469205,234,161.39144945144653
EXP-A_mutation_swap,swap,two_point,elitist,tournament,50,0.6903226932160795,0.691718995323043,207,167.31366539001465
EXP-A_mutation_swap,swap,two_point,elitist,tournament,51,0.7052868398942329,0.7041867273333811,214,170.607905626297
EXP-A_mutation_swap,swap,two_point,elitist,tournament,52,0.6825794252706381,0.6844643398864314,209,195.37706112861636
EXP-A_mutation_swap,swap,two_point,elitist,tournament,53,0.669416469139078,0.6714748222251702,217,181.6755383014679
EXP-A_mutation_swap,swap,two_point,elitist,tournament,54,0.6970303731633132,0.696470192989839,216,203.04748010635376
EXP-A_mutation_swap,swap,two_point,elitist,tournament,55,0.6856768656434125,0.6875377505076427,207,184.28171300888064
EXP-A_mutation_swap,swap,two_point,elitist,tournament,56,0.6508356895457692,0.6570378348769066,201,144.3960440158844
EXP-A_mutation_swap,swap,two_point,elitist,tournament,57,0.6547097876185499,0.6626673802852664,186,166.73276019096377
EXP-A_mutation_swap,swap,two_point,elitist,tournament,58,0.669419799004024,0.6726206762464788,209,107.3460087776184
EXP-A_mutation_swap,swap,two_point,elitist,tournament,59,0.6805113127499729,0.6826030386178328,209,174.34350681304932
EXP-A_mutation_swap,swap,two_point,elitist,tournament,60,0.6913540189871563,0.690504331374155,222,103.40878701210022
EXP-A_mutation_swap,swap,two_point,elitist,tournament,61,0.6619350617729907,0.6654558413099774,212,121.7166485786438
EXP-A_mutation_swap,swap,two_point,elitist,tournament,62,0.6642565104187479,0.6672594308054445,214,171.66127252578735
EXP-A_mutation_swap,swap,two_point,elitist,tournament,63,0.6750944216504089,0.6807278366282252,188,185.5579628944397
EXP-A_mutation_swap,swap,two_point,elitist,tournament,64,0.697031305525498,0.6978996035443767,206,175.9135386943817
EXP-A_mutation_swap,swap,two_point,elitist,tournament,65,0.6663208934906735,0.6672602327130348,227,211.24601483345032
EXP-A_mutation_swap,swap,two_point,elitist,tournament,66,0.7181929968411569,0.7146594114427555,222,174.45316171646118
EXP-A_mutation_swap,swap,two_point,elitist,tournament,67,0.6934203999780495,0.6946497885516731,206,139.11691522598267
EXP-A_mutation_swap,swap,two_point,elitist,tournament,68,0.6611606683811475,0.6644731729716041,214,148.5058627128601
EXP-A_mutation_swap,swap,two_point,elitist,tournament,69,0.6614193322901533,0.6678488276325665,192,149.75298619270325
EXP-A_mutation_swap,swap,two_point,elitist,tournament,70,0.669160602316627,0.6733873992278214,202,177.35244464874268
EXP-A_mutation_swap,swap,two_point,elitist,tournament,71,0.6707091227111175,0.6743524961542915,205,175.1636357307434
EXP-B_crossover_single_point,bitflip,single_point,elitist,tournament,42,0.6918721459727548,0.6876849313754793,245,215.9077262878418
EXP-B_crossover_single_point,bitflip,single_point,elitist,tournament,43,0.6572885682273344,0.6621311399760295,206,184.1837282180786
EXP-B_crossover_single_point,bitflip,single_point,elitist,tournament,44,0.665029172280819,0.6639548264813085,242,166.32234716415405
EXP-B_crossover_single_point,bitflip,single_point,elitist,tournament,45,0.6990939570676517,0.6931845613608865,252,205.20521187782288
EXP-B_crossover_single_point,bitflip,single_point,elitist,tournament,46,0.7052865735050371,0.6996150590116762,246,188.35411548614505
EXP-B_crossover_single_point,bitflip,single_point,elitist,tournament,47,0.6936777319410768,0.6819957339758851,228,180.23088693618772
EXP-B_crossover_single_point,bitflip,single_point,elitist,tournament,48,0.6642593075053025,0.6645476624690579,233,190.37653040885925
EXP-B_crossover_single_point,bitflip,single_point,elitist,tournament,49,0.6627075904404639,0.6605796885392747,251,185.218873500824
EXP-B_crossover_single_point,bitflip,single_point,elitist,tournament,50,0.6769060013756338,0.6776439726666419,221,109.09787225723268
EXP-B_crossover_single_point,bitflip,single_point,elitist,tournament,51,0.6962554469930786,0.6923441880080565,240,194.8696134090424
EXP-B_crossover_single_point,bitflip,single_point,elitist,tournament,52,0.6678703462473488,0.668226168765471,230,199.85740756988525
EXP-B_crossover_single_point,bitflip,single_point,elitist,tournament,53,0.7047716431897868,0.7018659074422366,227,193.07277131080627
EXP-B_crossover_single_point,bitflip,single_point,elitist,tournament,54,0.7034825858718892,0.7002771844275575,230,204.5662007331848
EXP-B_crossover_single_point,bitflip,single_point,elitist,tournament,55,0.7070952229491096,0.7022428435113416,239,207.65289449691767
EXP-B_crossover_single_point,bitflip,single_point,elitist,tournament,56,0.6714817845731885,0.671619320401584,229,127.1241250038147
EXP-B_crossover_single_point,bitflip,single_point,elitist,tournament,57,0.6665814221240489,0.6672089941973584,229,177.38461184501648
EXP-B_crossover_single_point,bitflip,single_point,elitist,tournament,58,0.689030972006225,0.6884135890913168,222,134.72540020942688
EXP-B_crossover_single_point,bitflip,single_point,elitist,tournament,59,0.7055452374140428,0.7005621422440671,241,178.84302282333374
EXP-B_crossover_single_point,bitflip,single_point,elitist,tournament,60,0.7143210298819416,0.7113174983223188,221,134.34679126739502
EXP-B_crossover_single_point,bitflip,single_point,elitist,tournament,61,0.6895497649648127,0.6858805027540457,243,200.4452669620514
EXP-B_crossover_single_point,bitflip,single_point,elitist,tournament,62,0.6784491939862106,0.6753185603018753,247,188.4478433132172
EXP-B_crossover_single_point,bitflip,single_point,elitist,tournament,63,0.6900628305556933,0.6874851189286953,235,197.28440308570865
EXP-B_crossover_single_point,bitflip,single_point,elitist,tournament,64,0.6959957175272902,0.691253288631704,246,183.0594277381897
EXP-B_crossover_single_point,bitflip,single_point,elitist,tournament,65,0.7008996762305715,0.694381137178943,255,218.27091646194455
EXP-B_crossover_single_point,bitflip,single_point,elitist,tournament,66,0.6921288119627929,0.6892016450522279,236,158.7646679878235
EXP-B_crossover_single_point,bitflip,single_point,elitist,tournament,67,0.6898042998412852,0.6895381555714425,219,144.2127809524536
EXP-B_crossover_single_point,bitflip,single_point,elitist,tournament,68,0.6916105517825966,0.6907352108900512,222,171.68348050117493
EXP-B_crossover_single_point,bitflip,single_point,elitist,tournament,69,0.7014188687729528,0.6957055533242289,249,200.3003249168396
EXP-B_crossover_single_point,bitflip,single_point,elitist,tournament,70,0.6849039373921457,0.6814135436529312,245,187.13514137268064
EXP-B_crossover_single_point,bitflip,single_point,elitist,tournament,71,0.6874819188333432,0.6868765840928661,223,194.97515082359317
EXP-B_crossover_two_point,bitflip,two_point,elitist,tournament,42,0.6874821852225388,0.6830196809859992,250,187.29610323905945
EXP-B_crossover_two_point,bitflip,two_point,elitist,tournament,43,0.6590937546118629,0.6627558077221052,213,135.07382225990295
EXP-B_crossover_two_point,bitflip,two_point,elitist,tournament,44,0.6603836110973477,0.6624881071304701,223,132.04749417304993
EXP-B_crossover_two_point,bitflip,two_point,elitist,tournament,45,0.6696763317994643,0.6701372700480893,228,105.92023420333862
EXP-B_crossover_two_point,bitflip,two_point,elitist,tournament,46,0.7052880386456134,0.7019020919239093,230,192.25152826309204
EXP-B_crossover_two_point,bitflip,two_point,elitist,tournament,47,0.6802551795383263,0.6815153758702079,215,139.41959857940674
EXP-B_crossover_two_point,bitflip,two_point,elitist,tournament,48,0.7101910649867098,0.7064576727737532,229,196.2765793800354
EXP-B_crossover_two_point,bitflip,two_point,elitist,tournament,49,0.7171594067619168,0.7120148946571536,234,185.0653100013733
EXP-B_crossover_two_point,bitflip,two_point,elitist,tournament,50,0.6820638289823986,0.6822860175127301,221,179.4533965587616
EXP-B_crossover_two_point,bitflip,two_point,elitist,tournament,51,0.6913530866249714,0.6877892065339029,241,192.0564820766449
EXP-B_crossover_two_point,bitflip,two_point,elitist,tournament,52,0.6761269461728663,0.6765142515555796,224,151.47237420082092
EXP-B_crossover_two_point,bitflip,two_point,elitist,tournament,53,0.6689020716022192,0.6681547215848544,237,186.1861407756805
EXP-B_crossover_two_point,bitflip,two_point,elitist,tournament,54,0.7006431434351312,0.7015788290916181,203,173.95157074928284
EXP-B_crossover_two_point,bitflip,two_point,elitist,tournament,55,0.7140638311135121,0.7075145908593038,246,203.53605270385745
EXP-B_crossover_two_point,bitflip,two_point,elitist,tournament,56,0.6541935253573212,0.6593456013930177,206,148.62150311470032
EXP-B_crossover_two_point,bitflip,two_point,elitist,tournament,57,0.6807694438805874,0.6776924994925286,245,181.82527112960813
EXP-B_crossover_two_point,bitflip,two_point,elitist,tournament,58,0.6833558165814487,0.6825916634947324,227,168.28391933441162
EXP-B_crossover_two_point,bitflip,two_point,elitist,tournament,59,0.6815470339427785,0.6813923305485006,224,205.18116211891171
EXP-B_crossover_two_point,bitflip,two_point,elitist,tournament,60,0.7181916648951785,0.7118010698342321,242,203.7200827598572
EXP-B_crossover_two_point,bitflip,two_point,elitist,tournament,61,0.6619350617729907,0.6654558413099774,212,119.77249431610107
EXP-B_crossover_two_point,bitflip,two_point,elitist,tournament,62,0.6732921655470329,0.6686772347066153,261,196.14547967910767
EXP-B_crossover_two_point,bitflip,two_point,elitist,tournament,63,0.6774180014097316,0.6791047726973298,214,121.07328653335573
EXP-B_crossover_two_point,bitflip,two_point,elitist,tournament,64,0.6910934903537809,0.6878412841755457,239,191.7407305240631
EXP-B_crossover_two_point,bitflip,two_point,elitist,tournament,65,0.6846424763965853,0.6847496573283554,220,192.3076229095459
EXP-B_crossover_two_point,bitflip,two_point,elitist,tournament,66,0.688516574469366,0.6863792027367152,233,188.93323922157288
EXP-B_crossover_two_point,bitflip,two_point,elitist,tournament,67,0.7218019044696378,0.7189074283083883,215,152.8106861114502
EXP-B_crossover_two_point,bitflip,two_point,elitist,tournament,68,0.6993526209766574,0.6942745017361345,246,203.01116967201236
EXP-B_crossover_two_point,bitflip,two_point,elitist,tournament,69,0.6717409812605857,0.6727097402773843,223,197.9670209884644
EXP-B_crossover_two_point,bitflip,two_point,elitist,tournament,70,0.6779342636709603,0.6774265515895785,229,196.8691909313202
EXP-B_crossover_two_point,bitflip,two_point,elitist,tournament,71,0.7055472353330106,0.701563940371138,234,181.2570285797119
EXP-B_crossover_uniform,bitflip,uniform,elitist,tournament,42,0.7112227903415802,0.7051005113074221,245,196.04026293754575
EXP-B_crossover_uniform,bitflip,uniform,elitist,tournament,43,0.7145763639260013,0.7104044418191154,229,183.69561052322388
EXP-B_crossover_uniform,bitflip,uniform,elitist,tournament,44,0.7205157774328925,0.7198927711181747,200,177.89660143852234
EXP-B_crossover_uniform,bitflip,uniform,elitist,tournament,45,0.7148359601971919,0.7100666498917584,233,199.43501663208008
EXP-B_crossover_uniform,bitflip,uniform,elitist,tournament,46,0.7145786282341646,0.7102636225536053,230,194.48179697990415
EXP-B_crossover_uniform,bitflip,uniform,elitist,tournament,47,0.7143194315467676,0.7096017741063766,233,190.14427423477173
EXP-B_crossover_uniform,bitflip,uniform,elitist,tournament,48,0.7212916359653119,0.7140196152259235,246,200.79246592521667
EXP-B_crossover_uniform,bitflip,uniform,elitist,tournament,49,0.7205143122923163,0.7148914524916561,235,195.7924358844757
EXP-B_crossover_uniform,bitflip,uniform,elitist,tournament,50,0.7303200985853135,0.7245738030124965,229,191.44852781295776
EXP-B_crossover_uniform,bitflip,uniform,elitist,tournament,51,0.7205152446545011,0.7143208630461939,239,195.0562777519226
EXP-B_crossover_uniform,bitflip,uniform,elitist,tournament,52,0.7272259880774852,0.7216462464125939,230,203.2224042415619
EXP-B_crossover_uniform,bitflip,uniform,elitist,tournament,53,0.7264513282964464,0.7170919097525161,257,209.1957263946533
EXP-B_crossover_uniform,bitflip,uniform,elitist,tournament,54,0.7251602730595812,0.7167871028964803,251,200.79104590415955
EXP-B_crossover_uniform,bitflip,uniform,elitist,tournament,55,0.7279978507719693,0.7230552085519153,225,189.6706030368805
EXP-B_crossover_uniform,bitflip,uniform,elitist,tournament,56,0.6983223607623632,0.6953472675432697,232,197.62832880020144
EXP-B_crossover_uniform,bitflip,uniform,elitist,tournament,57,0.7107077268317321,0.7067798112914161,230,180.9967656135559
EXP-B_crossover_uniform,bitflip,uniform,elitist,tournament,58,0.7365135141902861,0.7257193056284004,260,186.83241152763367
EXP-B_crossover_uniform,bitflip,uniform,elitist,tournament,59,0.7223206974282255,0.7203743419711173,208,176.64252090454102
EXP-B_crossover_uniform,bitflip,uniform,elitist,tournament,60,0.7269633283305442,0.7189812812117755,247,199.6899609565735
EXP-B_crossover_uniform,bitflip,uniform,elitist,tournament,61,0.7199948533607394,0.7138525108818083,239,206.9436197280884
EXP-B_crossover_uniform,bitflip,uniform,elitist,tournament,62,0.7274827872621211,0.7191630799644804,249,212.27480149269104
EXP-B_crossover_uniform,bitflip,uniform,elitist,tournament,63,0.7138038352585281,0.7091377374469611,233,201.15274024009705
EXP-B_crossover_uniform,bitflip,uniform,elitist,tournament,64,0.7295479695016338,0.7264503154086133,211,186.4071023464203
EXP-B_crossover_uniform,bitflip,uniform,elitist,tournament,65,0.7254186705793912,0.7184482320928807,241,209.41317319869995
EXP-B_crossover_uniform,bitflip,uniform,elitist,tournament,66,0.7261939963334192,0.7198603109857916,236,191.97996544837952
EXP-B_crossover_uniform,bitflip,uniform,elitist,tournament,67,0.7205161770166861,0.7124645593150175,252,204.5471999645233
EXP-B_crossover_uniform,bitflip,uniform,elitist,tournament,68,0.7024529916305843,0.6990648353246687,232,198.06024479866028
EXP-B_crossover_uniform,bitflip,uniform,elitist,tournament,69,0.7215499002905241,0.7159663388329003,234,189.7691457271576
EXP-B_crossover_uniform,bitflip,uniform,elitist,tournament,70,0.7187091259077878,0.7132667847455805,235,189.96864485740664
EXP-B_crossover_uniform,bitflip,uniform,elitist,tournament,71,0.734709659751736,0.7242386937765624,259,202.34387874603271
EXP-C_survivor_elitist,bitflip,uniform,elitist,tournament,42,0.7112227903415802,0.7051005113074221,245,215.34679102897644
EXP-C_survivor_elitist,bitflip,uniform,elitist,tournament,43,0.7145763639260013,0.7104044418191154,229,195.00643754005432
EXP-C_survivor_elitist,bitflip,uniform,elitist,tournament,44,0.7205157774328925,0.7198927711181747,200,191.06249380111694
EXP-C_survivor_elitist,bitflip,uniform,elitist,tournament,45,0.7148359601971919,0.7100666498917584,233,210.42460918426514
EXP-C_survivor_elitist,bitflip,uniform,elitist,tournament,46,0.7145786282341646,0.7102636225536053,230,205.59551811218262
EXP-C_survivor_elitist,bitflip,uniform,elitist,tournament,47,0.7143194315467676,0.7096017741063766,233,214.33539390563965
EXP-C_survivor_elitist,bitflip,uniform,elitist,tournament,48,0.7212916359653119,0.7140196152259235,246,222.36271905899048
EXP-C_survivor_elitist,bitflip,uniform,elitist,tournament,49,0.7205143122923163,0.7148914524916561,235,213.49308109283447
EXP-C_survivor_elitist,bitflip,uniform,elitist,tournament,50,0.7303200985853135,0.7245738030124965,229,207.48442840576172
EXP-C_survivor_elitist,bitflip,uniform,elitist,tournament,51,0.7205152446545011,0.7143208630461939,239,210.10192918777466
EXP-C_survivor_elitist,bitflip,uniform,elitist,tournament,52,0.7272259880774852,0.7216462464125939,230,217.55030226707458
EXP-C_survivor_elitist,bitflip,uniform,elitist,tournament,53,0.7264513282964464,0.7170919097525161,257,234.22585773468018
EXP-C_survivor_elitist,bitflip,uniform,elitist,tournament,54,0.7251602730595812,0.7167871028964803,251,217.9238269329071
EXP-C_survivor_elitist,bitflip,uniform,elitist,tournament,55,0.7279978507719693,0.7230552085519153,225,207.95309448242188
EXP-C_survivor_elitist,bitflip,uniform,elitist,tournament,56,0.6983223607623632,0.6953472675432697,232,222.33396410942078
EXP-C_survivor_elitist,bitflip,uniform,elitist,tournament,57,0.7107077268317321,0.7067798112914161,230,194.51957082748413
EXP-C_survivor_elitist,bitflip,uniform,elitist,tournament,58,0.7365135141902861,0.7257193056284004,260,201.91172909736633
EXP-C_survivor_elitist,bitflip,uniform,elitist,tournament,59,0.7223206974282255,0.7203743419711173,208,188.42922711372375
EXP-C_survivor_elitist,bitflip,uniform,elitist,tournament,60,0.7269633283305442,0.7189812812117755,247,213.69445538520813
EXP-C_survivor_elitist,bitflip,uniform,elitist,tournament,61,0.7199948533607394,0.7138525108818083,239,221.33773946762085
