experiment_name,transfer_type,topology,inertia_strategy,init_strategy,seed,accuracy,fitness,num_features,runtime_seconds
EXP-P4_init_sparse,sigmoid,gbest,linear_decay,sparse,49,0.7179356648781297,0.7024278126760309,306,649.6917085647583
EXP-P4_init_sparse,sigmoid,gbest,linear_decay,sparse,50,0.7249026747073581,0.7065552643794795,321,753.0381696224213
EXP-P4_init_sparse,sigmoid,gbest,linear_decay,sparse,51,0.7158700830548235,0.6965687890350554,334,702.3785910606384
EXP-P4_init_sparse,sigmoid,gbest,linear_decay,sparse,52,0.7236122854434821,0.706393914041991,314,803.8377165794373
EXP-P4_init_sparse,sigmoid,gbest,linear_decay,sparse,53,0.7166446096412644,0.7018372915342809,302,642.9025201797485
EXP-P4_init_sparse,sigmoid,gbest,linear_decay,sparse,54,0.7065773623527067,0.6956339118317219,282,529.5609133243561
EXP-P4_init_sparse,sigmoid,gbest,linear_decay,sparse,55,0.7259321357540651,0.7089103507500872,311,695.8674161434174
EXP-P4_init_sparse,sigmoid,gbest,linear_decay,sparse,56,0.7073534872743217,0.6959038528326038,285,565.4970264434814
EXP-P4_init_sparse,sigmoid,gbest,linear_decay,sparse,57,0.7148356938079963,0.7024949815700539,286,401.4101519584656
EXP-P4_init_sparse,sigmoid,gbest,linear_decay,sparse,58,0.725676402126212,0.7078230476278765,317,730.5444188117981
EXP-P4_init_sparse,sigmoid,gbest,linear_decay,sparse,59,0.7223208306228233,0.7060887475605409,308,733.7938466072083
EXP-P4_init_sparse,sigmoid,gbest,linear_decay,sparse,60,0.7194827201320437,0.7043915909759823,302,646.2908179759979
EXP-P4_init_sparse,sigmoid,gbest,linear_decay,sparse,61,0.7153520892638228,0.7029597374802977,286,603.0608832836151
EXP-P4_init_sparse,sigmoid,gbest,linear_decay,sparse,62,0.7179340665429554,0.7044263741743741,292,609.8608291149139
EXP-P4_init_sparse,sigmoid,gbest,linear_decay,sparse,63,0.693159072177087,0.6841288792450927,278,501.81347370147705
EXP-P4_init_sparse,sigmoid,gbest,linear_decay,sparse,64,0.696257711301242,0.6860605115996893,284,472.0700461864472
EXP-P4_init_sparse,sigmoid,gbest,linear_decay,sparse,65,0.6895488326026278,0.6788796636280793,292,405.28990650177
EXP-P4_init_sparse,sigmoid,gbest,linear_decay,sparse,66,0.7269642606927291,0.7081249774805991,323,698.1653289794922
EXP-P4_init_sparse,sigmoid,gbest,linear_decay,sparse,67,0.7223212302066168,0.7075176786145265,298,486.4887220859528
EXP-P4_init_sparse,sigmoid,gbest,linear_decay,sparse,68,0.7166459415872428,0.6975527759999471,332,773.8147265911102
EXP-P4_init_sparse,sigmoid,gbest,linear_decay,sparse,69,0.7264514614910442,0.7106634581990826,302,846.3397877216339
EXP-P4_init_sparse,sigmoid,gbest,linear_decay,sparse,70,0.723870016990303,0.7049115867198441,326,748.9873993396759
EXP-P4_init_sparse,sigmoid,gbest,linear_decay,sparse,71,0.7117401181595917,0.6974232492007754,302,648.0400793552399
EXP-P4_init_uniform,sigmoid,gbest,linear_decay,uniform,42,0.7295467707502532,0.7128778079609421,306,720.099000453949
EXP-P4_init_uniform,sigmoid,gbest,linear_decay,uniform,43,0.7161256834880788,0.695655972282128,342,582.3371365070343
EXP-P4_init_uniform,sigmoid,gbest,linear_decay,uniform,44,0.7001278135360876,0.6806864607539074,346,907.4573469161988
EXP-P4_init_uniform,sigmoid,gbest,linear_decay,uniform,45,0.7187079271564072,0.6969799915836237,349,945.0465500354768
EXP-P4_init_uniform,sigmoid,gbest,linear_decay,uniform,46,0.7176750030501563,0.697336074173712,340,798.3683695793152
EXP-P4_init_uniform,sigmoid,gbest,linear_decay,uniform,47,0.7117395853812003,0.6919941982716517,340,750.1697745323181
EXP-P4_init_uniform,sigmoid,gbest,linear_decay,uniform,48,0.7127705115684836,0.6943506032687781,330,494.45931577682495
EXP-P4_init_uniform,sigmoid,gbest,linear_decay,uniform,49,0.7109641264325746,0.6914391423607458,339,835.9071197509766
EXP-P4_init_uniform,sigmoid,gbest,linear_decay,uniform,50,0.7132877061918972,0.6958160784298503,323,567.149623632431
EXP-P4_init_uniform,sigmoid,gbest,linear_decay,uniform,51,0.7117449131651139,0.6901418504200312,353,503.83762097358704
EXP-P4_init_uniform,sigmoid,gbest,linear_decay,uniform,52,0.7251602730595812,0.7035013886107659,344,917.015115261078
EXP-P4_init_uniform,sigmoid,gbest,linear_decay,uniform,53,0.7132919684190281,0.6918199144342682,351,914.8352465629578
EXP-P4_init_uniform,sigmoid,gbest,linear_decay,uniform,54,0.7156112859512198,0.6940501573560978,350,934.8143758773804
EXP-P4_init_uniform,sigmoid,gbest,linear_decay,uniform,55,0.7269671909738815,0.7055561861622076,341,984.7455549240112
EXP-P4_init_uniform,sigmoid,gbest,linear_decay,uniform,56,0.7130303742288698,0.6961559082345542,319,536.5393640995026
EXP-P4_init_uniform,sigmoid,gbest,linear_decay,uniform,57,0.7096750691146768,0.6914218479174948,331,890.5056064128876
EXP-P4_init_uniform,sigmoid,gbest,linear_decay,uniform,58,0.7045140448375639,0.6854912117823788,340,500.3108115196228
EXP-P4_init_uniform,sigmoid,gbest,linear_decay,uniform,59,0.7300640985682647,0.709914831568581,330,843.9203333854675
EXP-P4_init_uniform,sigmoid,gbest,linear_decay,uniform,60,0.7249034738749451,0.702841697916022,347,918.6646139621736
EXP-P4_init_uniform,sigmoid,gbest,linear_decay,uniform,61,0.7341932642959095,0.7119167950091757,342,511.9331293106079
EXP-P4_init_uniform,sigmoid,gbest,linear_decay,uniform,62,0.7145804929585344,0.6975510150912524,319,410.14775347709656
EXP-P4_init_uniform,sigmoid,gbest,linear_decay,uniform,63,0.7094180035408452,0.690761917472475,334,354.32780170440674
EXP-P4_init_uniform,sigmoid,gbest,linear_decay,uniform,64,0.7065792270770765,0.692064161512226,307,380.5066931247711
EXP-P4_init_uniform,sigmoid,gbest,linear_decay,uniform,65,0.7223214965958125,0.7012322040790884,342,411.2070379257202
EXP-P4_init_uniform,sigmoid,gbest,linear_decay,uniform,66,0.7083852126291921,0.6925466913662728,315,348.148964881897
EXP-P4_init_uniform,sigmoid,gbest,linear_decay,uniform,67,0.718711523410549,0.6975546567837798,345,441.35437655448914
EXP-P4_init_uniform,sigmoid,gbest,linear_decay,uniform,68,0.7047733747195588,0.6832960372476029,357,451.824137210846
EXP-P4_init_uniform,sigmoid,gbest,linear_decay,uniform,69,0.7107054625235687,0.6912063448426404,339,452.6168956756592
EXP-P4_init_uniform,sigmoid,gbest,linear_decay,uniform,70,0.7238710825470855,0.7033411171495199,337,396.2044105529785
EXP-P4_init_uniform,sigmoid,gbest,linear_decay,uniform,71,0.7070954893383052,0.6873859404044746,343,261.08775305747986
